speciesGroup,taxonomicRankKingdom,taxonomicRankPhylum,taxonomicRankClass,taxonomicRankOrder,taxonomicRankFamily,taxonomicRankGenus,taxonomicRankSpecies,endemicToEurope,europeanRegionalRedListCategory,populationTrend
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,simplonia,Yes,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,tagis,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,cleobule,Yes,VU,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,cleopatra,No,LC,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,farinosa,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,maderensis,Yes,EN,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,rhamni,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Leptidea,duponcheli,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Leptidea,morsei,No,NT,Increasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Leptidea,reali,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Leptidea,sinapis,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,balcana,Yes,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,brassicae,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,bryoniae,No,LC,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,cheiranthi,Yes,EN,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,ergane,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,krueperi,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,mannii,No,LC,Decreasing
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,napi,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,rapae,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,wollastoni,Yes,CR,Unknown
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pontia,callidice,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pontia,chloridice,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pontia,daplidice,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pontia,edusa,No,LC,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Zegris,eupheme,No,NT,Stable
Butterflies,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Zegris,pyrothoe,No,NA,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,affinis,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,caerulea,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,crenata,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,cyanea,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,grandis,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,isoceles,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,juncea,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,mixta,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,serrata,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,subarctica,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,viridis,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,ephippiger,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,immaculifrons,No,VU,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,imperator,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,junius,No,NA,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,parthenope,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Boyeria,cretensis,Yes,EN,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Boyeria,irene,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Brachytron,pratense,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Caliaeschna,microstigma,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Calopteryx,haemorrhoidalis,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Calopteryx,splendens,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Calopteryx,virgo,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Calopteryx,xanthostoma,Yes,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,georgifreyi,No,CR,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,tenellum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,armatum,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,caerulescens,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,ecornutum,No,DD,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,hastulatum,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,hylas,No,VU,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,intermedium,Yes,VU,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,johanssoni,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,lunulatum,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,mercuriale,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,ornatum,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,puella,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,pulchellum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,scitulum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Enallagma,cyathigerum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Erythromma,lindenii,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Erythromma,najas,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Erythromma,viridulum,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,aralensis,No,DD,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,elegans,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,fountaineae,No,VU,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,genei,Yes,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,graellsii,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,hastata,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,pumilio,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,saharensis,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Nehalennia,speciosa,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pyrrhosoma,elisabethae,Yes,CR,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pyrrhosoma,nymphula,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,bidentata,Yes,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,boltonii,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,helladica,Yes,EN,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,helladica,Yes,EN,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,helladica,Yes,CR,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,heros,Yes,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,insignis,No,EN,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,picta,No,VU,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,trinacriae,Yes,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Cordulia,aenea,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Epitheca,bimaculata,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Oxygastra,curtisii,No,NT,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,alpestris,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,arctica,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,borisi,Yes,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,flavomaculata,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,graeseri,No,DD,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,meridionalis,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,metallica,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,sahlbergi,No,DD,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Epallage,fatime,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,flavipes,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,graslinii,Yes,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,pulchellus,Yes,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,schneiderii,No,NT,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,simillimus,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,ubadschii,No,DD,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,vulgatissimus,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Lindenia,tetraphylla,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,costae,No,EN,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,forcipatus,No,NT,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,forcipatus,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,forcipatus,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,uncatus,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ophiogomphus,cecilia,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,genei,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,barbarus,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,dryas,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,macrostigma,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,parvidens,No,LC,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,sponsa,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,virens,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,viridis,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Sympecma,fusca,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Sympecma,paedisca,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Brachythemis,leucosticta,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Crocothemis,erythraea,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Diplacodes,lefebvrii,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,albifrons,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,caudalis,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,dubia,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,pectoralis,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,rubicunda,No,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,depressa,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,fulva,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,quadrimaculata,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,albistylum,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,brunneum,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,cancellatum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,chrysostigma,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,coerulescens,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,nitidinerve,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,sabina,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,taeniolatum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,trinacria,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Pantala,flavescens,No,NA,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Selysiothemis,nigra,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,danae,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,depressiusculum,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,flaveolum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,fonscolombii,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,meridionale,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,nigrifemur,Yes,LC,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,pedemontanum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,sanguineum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,sinaiticum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,striolatum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,vulgatum,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,annulata,No,LC,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,arteriosa,No,NA,Unknown
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,festiva,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,kirbyi,No,NA,Increasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Zygonyx,torridus,No,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,splendens,Yes,VU,Decreasing
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Platycnemis,acutipennis,Yes,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Platycnemis,latipes,Yes,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Platycnemis,pennipes,No,LC,Stable
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Platycnemis,subdilatata,No,NA,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,gueldenstaedtii,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,naccarii,Yes,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,nudiventris,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,persicus,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,ruthenus,No,VU,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,stellatus,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sturio,Yes,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,anguilla,No,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Atherina,boyeri,No,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,agone,Yes,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,algeriensis,No,DD,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,alosa,No,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,caspia,No,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,fallax,No,LC,Stable
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,immaculata,No,VU,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,kessleri,Yes,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,killarnensis,Yes,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,macedonica,Yes,VU,Increasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,maeotica,No,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,sp. nov. 'Skadar',Yes,VU,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,tanaica,No,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,vistonica,Yes,CR,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,volgensis,Yes,EN,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Clupeonella,abrau,Yes,CR,Decreasing
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Clupeonella,caspia,Yes,LC,Unknown
Freshwater_Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Clupeonella,cultriventris,No,LC,Unknown
